Tiempo (s),Temperatura (°C),Potencia Luz (%),Potencia Luz Aplicada (%),Velocidad Ventilador (RPM),Potencia Ventilador (%)
1325.672,27.86,,36.28,41430.0,9
1325.983,28.13,,27.93,41430.0,9
1326.291,28.43,,19.0,41190.0,9
1326.619,28.45,,18.43,41190.0,9
1326.624,28.4,,19.97,41190.0,9
1326.925,28.4,,19.93,41340.0,9
1327.237,28.2,,25.62,41340.0,9
1327.543,28.5,,16.67,41340.0,9
1327.854,28.54,,15.57,40440.0,9
1328.164,28.43,,18.63,40440.0,9
1328.491,28.45,,18.06,40440.0,9
1328.802,28.21,,25.33,40440.0,9
1329.108,27.91,,34.23,41160.0,9
1329.42,28.17,,26.41,41160.0,9
1329.728,27.77,,38.45,41160.0,9
1330.053,27.63,,42.66,43050.0,9
1330.368,27.68,,41.13,43050.0,9
1330.695,27.54,,45.35,43050.0,9
1331.003,27.87,,35.45,41580.0,9
1331.309,27.86,,35.99,41580.0,9
1331.62,28.24,,24.47,41580.0,9
1331.93,28.19,,26.01,41580.0,9
1332.244,28.26,,23.88,41850.0,9
1332.569,28.31,,22.28,41850.0,9
1332.88,28.59,,13.86,41850.0,9
1333.19,28.27,,23.24,41640.0,9
1333.501,28.26,,23.74,41640.0,9
1333.815,28.2,,25.28,41640.0,9
1334.125,28.19,,25.79,40830.0,9
1334.433,28.19,,25.77,40830.0,9
1334.757,28.19,,25.67,40830.0,9
1334.76,28.15,,26.69,40830.0,9
1335.068,27.75,,38.7,39960.0,9
1335.38,27.72,,39.77,39960.0,9
1335.692,26.17,,86.51,39960.0,9
1335.999,26.86,,65.84,41310.0,9
1336.305,27.26,,53.93,41310.0,9
1336.631,27.59,,44.04,41310.0,9
1336.941,28.78,,8.41,41700.0,9
1337.253,28.43,,18.83,41700.0,9
1337.566,27.89,,35.06,41700.0,9
1337.877,27.63,,42.94,41700.0,9
1338.187,27.93,,34.06,41370.0,9
1338.498,28.27,,23.57,41370.0,9
1338.806,28.59,,14.08,41370.0,9
1339.117,28.92,,3.98,41250.0,9
1339.445,28.69,,10.72,41250.0,9
1339.751,28.68,,11.18,41250.0,9
1340.062,28.36,,20.58,38610.0,9
1340.381,28.53,,15.3,38610.0,9
1340.694,28.2,,25.18,38610.0,9
1341.005,27.84,,36.16,38610.0,9
1341.314,27.82,,36.7,38430.0,9
1341.624,26.44,,78.25,38430.0,9
1341.933,26.55,,75.26,38430.0,9
1342.242,27.26,,54.02,41760.0,9
1342.566,27.54,,45.69,41760.0,9
1342.876,28.73,,9.98,41760.0,9
1343.187,28.6,,13.58,41460.0,9
1343.193,28.29,,22.96,41460.0,9
1343.496,27.72,,40.27,41460.0,9
1343.807,27.7,,40.82,41460.0,9
1344.119,27.93,,34.02,40230.0,9
1344.441,27.99,,31.94,40230.0,9
1344.753,28.24,,24.6,40230.0,9
1345.064,28.26,,24.05,41580.0,9
1345.373,28.33,,21.91,41580.0,9
1345.68,28.62,,12.93,41580.0,9
1345.992,28.62,,12.87,41880.0,9
1346.32,28.43,,18.53,41880.0,9
1346.628,28.1,,28.48,41880.0,9
1346.941,27.78,,37.93,41880.0,9
1347.249,28.05,,30.07,40710.0,9
1347.555,27.87,,35.28,40710.0,9
1347.869,27.82,,36.88,40710.0,9
1348.191,27.82,,36.89,43080.0,9
1348.501,27.54,,45.32,43080.0,9
1348.812,27.87,,35.41,43080.0,9
1349.124,27.91,,34.38,41700.0,9
1349.431,27.87,,35.44,41700.0,9
1349.742,28.15,,27.05,41700.0,9
1350.067,27.93,,33.86,41700.0,9
1350.375,28.22,,24.94,42060.0,9
1350.686,28.22,,24.92,42060.0,9
1351.0,28.27,,23.29,42060.0,9
1351.309,28.26,,23.79,41220.0,9
1351.619,28.29,,22.7,41220.0,9
1351.943,28.31,,22.15,41220.0,9
1351.949,28.36,,20.53,40980.0,9
1352.25,28.29,,22.55,40980.0,9
1352.559,28.03,,30.42,40980.0,9
1352.872,28.06,,29.37,42060.0,9
1353.192,27.68,,40.91,42060.0,9
1353.503,27.72,,39.9,42060.0,9
1353.816,27.59,,43.61,42060.0,9
1354.125,27.54,,45.21,42510.0,9
1354.435,27.93,,33.71,42510.0,9
1354.746,27.93,,33.72,42510.0,9
1355.067,27.93,,33.73,41700.0,9
1355.383,28.22,,24.8,41700.0,9
1355.694,28.17,,26.37,41700.0,9
1356.001,28.13,,27.39,41700.0,9
1356.308,28.4,,19.51,41700.0,9
1356.619,28.4,,19.47,41700.0,9
1356.931,28.34,,20.97,41700.0,9
1357.244,28.4,,19.37,41550.0,9
1357.569,28.36,,20.39,41550.0,9
1357.877,28.05,,29.78,41550.0,9
1358.185,28.34,,20.87,41130.0,9
1358.493,28.15,,26.59,41130.0,9
1358.81,27.98,,31.82,41130.0,9
1359.132,28.03,,30.26,42090.0,9
1359.443,27.75,,38.65,42090.0,9
1359.757,27.65,,41.84,42090.0,9
1360.066,27.58,,43.96,42090.0,9
1360.073,27.56,,44.52,41730.0,9
1360.38,27.59,,43.53,41730.0,9
1360.688,27.89,,34.65,41730.0,9
1361.001,28.13,,27.33,41550.0,9
1361.314,28.13,,27.31,41550.0,9
1361.622,28.13,,27.3,41550.0,9
1361.941,27.87,,35.16,42180.0,9
1362.249,28.19,,25.73,42180.0,9
1362.556,28.2,,25.19,42180.0,9
1362.882,28.19,,25.69,42180.0,9
1363.19,28.41,,18.85,42120.0,9
1363.501,28.15,,26.7,42120.0,9
1363.814,28.15,,26.68,42120.0,9
1364.124,28.17,,26.12,42180.0,9
1364.434,27.94,,32.92,42180.0,9
1364.743,27.94,,32.93,42180.0,9
1365.056,27.96,,32.41,41640.0,9
1365.38,27.7,,40.3,41640.0,9
1365.692,27.63,,42.44,41640.0,9
1366.0,27.63,,42.48,41640.0,9
1366.311,27.68,,40.95,41460.0,9
1366.621,27.94,,33.1,41460.0,9
1366.933,27.98,,32.07,41460.0,9
1367.246,28.2,,25.22,41700.0,9
1367.558,28.19,,25.72,41700.0,9
1367.88,28.2,,25.17,41700.0,9
1368.188,28.33,,21.49,41820.0,9
1368.499,28.36,,20.4,41820.0,9
1368.806,28.62,,12.46,41820.0,9
1369.13,28.57,,13.98,41820.0,9
1369.136,28.45,,17.58,41670.0,9
1369.445,28.45,,17.54,41670.0,9
1369.756,28.43,,18.01,41670.0,9
1370.068,27.91,,33.69,39630.0,9
1370.376,28.2,,24.78,39630.0,9
1370.685,27.98,,31.59,39630.0,9
1370.996,27.96,,32.11,41370.0,9
1371.307,27.93,,33.16,41370.0,9
1371.632,27.61,,42.62,41370.0,9
1371.943,27.58,,43.71,41370.0,9
1372.251,27.61,,42.71,42690.0,9
1372.561,27.58,,43.79,42690.0,9
1372.873,27.86,,35.45,42690.0,9
1373.183,27.98,,31.8,41700.0,9
1373.506,27.99,,31.28,41700.0,9
1373.818,28.24,,23.95,41700.0,9
1374.127,28.01,,30.74,41400.0,9
1374.436,28.1,,28.14,41400.0,9
1374.743,27.86,,35.45,41400.0,9
1375.067,27.8,,37.05,41400.0,9
1375.372,27.96,,32.35,41940.0,9
1375.684,27.98,,31.84,41940.0,9
1375.996,28.13,,27.11,41940.0,9
1376.309,27.99,,31.29,41490.0,9
1376.625,28.05,,29.71,41490.0,9
1376.943,27.96,,32.31,41490.0,9
1377.242,27.77,,38.08,41580.0,9
1377.566,27.75,,38.64,41580.0,9
1377.569,27.54,,44.96,41580.0,9
1377.878,27.54,,45.01,41580.0,9
1378.19,27.63,,42.44,41400.0,9
1378.5,27.77,,38.29,41400.0,9
1378.809,27.99,,31.52,41400.0,9
1379.122,28.05,,29.96,41580.0,9
1379.429,28.15,,26.8,41580.0,9
1379.757,28.33,,21.52,41580.0,9
1380.066,28.34,,20.97,42000.0,9
1380.374,28.34,,20.89,42000.0,9
1380.685,28.38,,19.8,42000.0,9
1380.995,28.06,,29.21,41790.0,9
1381.305,28.33,,21.35,41790.0,9
1381.634,28.29,,22.37,41790.0,9
1381.941,28.08,,28.61,41790.0,9
1382.249,28.08,,28.6,41490.0,9
1382.561,27.91,,33.84,41490.0,9
1382.874,27.63,,42.23,41490.0,9
1383.186,27.93,,33.35,41520.0,9
1383.497,27.87,,34.93,41520.0,9
1383.809,27.84,,35.99,41520.0,9
1384.133,27.84,,36.0,41640.0,9
1384.443,27.52,,45.46,41640.0,9
1384.752,27.52,,45.5,41640.0,9
1385.067,27.77,,38.25,41640.0,9
1385.377,27.82,,36.71,41940.0,9
1385.692,28.08,,28.87,41940.0,9
1385.699,28.05,,29.91,41940.0,9
1386.001,28.1,,28.32,41280.0,9
1386.31,28.36,,20.42,41280.0,9
1386.621,28.15,,26.68,41280.0,9
1386.932,28.15,,26.66,41880.0,9
1387.258,28.19,,25.59,41880.0,9
1387.567,28.19,,25.57,41880.0,9
1387.881,28.17,,26.07,41880.0,9
1388.191,28.24,,23.97,41850.0,9
1388.504,27.94,,32.87,41850.0,9
1388.816,27.89,,34.44,41850.0,9
1389.126,27.54,,44.91,41640.0,9
1389.436,27.33,,51.26,41640.0,9
1389.744,27.58,,43.99,41640.0,9
1390.07,27.63,,42.47,42000.0,9
1390.38,27.96,,32.57,42000.0,9
1390.69,28.06,,29.46,42000.0,9
1391.005,28.1,,28.39,42000.0,9
1391.315,28.13,,27.34,41550.0,9
1391.627,28.1,,28.38,41550.0,9
1391.942,28.05,,29.93,41550.0,9
1392.249,28.26,,23.61,41700.0,9
1392.56,28.12,,27.74,41700.0,9
1392.874,28.21,,25.1,41700.0,9
1393.181,28.26,,23.52,41520.0,9
1393.494,28.33,,21.38,41520.0,9
1393.805,28.43,,18.22,41520.0,9
1394.13,28.24,,23.96,41520.0,9
1394.437,28.27,,22.89,41250.0,9
1394.443,27.96,,32.32,41250.0,9
1394.748,27.94,,32.85,41250.0,9
1395.056,27.49,,46.49,42000.0,9
1395.372,27.42,,48.62,42000.0,9
1395.682,27.37,,50.24,42000.0,9
1395.998,27.61,,42.97,41730.0,9
1396.461,27.66,,41.45,41730.0,9
1396.621,28.01,,31.03,41730.0,9
1396.93,28.34,,21.07,41730.0,9
1397.257,28.08,,28.89,41550.0,9
1397.566,28.05,,29.93,41550.0,9
1397.876,27.84,,36.21,41550.0,9
1398.185,27.86,,35.71,41370.0,9
1398.495,28.17,,26.29,41370.0,9
1398.809,28.26,,23.66,41370.0,9
1399.119,28.48,,16.82,41370.0,9
1399.442,28.13,,27.23,41370.0,9
1399.752,28.12,,27.72,41370.0,9
1400.06,27.96,,32.4,41370.0,9
1400.373,27.68,,40.78,41100.0,9
1400.687,27.79,,37.69,41100.0,9
1401.001,27.77,,38.24,41100.0,9
1401.315,27.56,,44.63,41820.0,9
1401.627,27.61,,43.11,41820.0,9
1401.94,27.82,,36.87,41820.0,9
1402.255,27.96,,32.7,41760.0,9
1402.555,27.96,,32.71,41760.0,9
1402.87,28.26,,23.8,41760.0,9
1403.183,28.33,,21.67,41760.0,9
1403.188,28.13,,27.38,41850.0,9
1403.499,28.34,,21.07,41850.0,9
1403.811,28.31,,22.07,41850.0,9
1404.128,28.01,,30.95,41550.0,9
1404.443,28.33,,21.52,41550.0,9
1404.757,28.34,,20.95,41550.0,9
1405.065,28.24,,24.04,41790.0,9
1405.381,28.17,,26.11,41790.0,9
1405.69,27.87,,35.0,41790.0,9
1406.005,27.91,,33.96,41790.0,9
1406.32,28.0,,31.37,41400.0,9
1406.631,27.94,,32.93,41400.0,9
1406.944,27.6,,43.39,41400.0,9
1407.252,27.28,,52.88,41370.0,9
1407.564,27.3,,52.43,41370.0,9
1407.881,27.58,,44.13,41370.0,9
1408.192,27.49,,46.76,41760.0,9
1408.504,28.1,,28.54,41760.0,9
1408.812,28.15,,26.97,41760.0,9
1409.121,28.2,,25.37,41460.0,9
1409.434,28.33,,21.71,41460.0,9
1409.749,28.34,,21.16,41460.0,9
1410.058,28.22,,24.78,41460.0,9
1410.369,28.15,,26.87,41400.0,9
1410.681,28.2,,25.28,41400.0,9
1411.008,28.34,,21.04,41400.0,9
1411.336,28.36,,20.48,41610.0,9
1411.344,26.64,,72.32,41610.0,9
1411.662,26.83,,66.69,41610.0,9
1411.974,26.73,,69.98,41310.0,9
1412.286,26.9,,64.88,41310.0,9
1412.598,28.38,,20.55,41310.0,9
1412.912,28.12,,28.33,41310.0,9
1413.221,27.82,,37.22,41790.0,9
1413.53,27.65,,42.47,41790.0,9
1413.84,27.46,,48.26,41790.0,9
1414.153,27.7,,40.98,41850.0,9
1414.464,28.07,,30.0,41850.0,9
1414.775,28.1,,28.96,41850.0,9
1415.1,28.34,,21.61,41520.0,9
1415.411,28.12,,28.39,41520.0,9
1415.722,28.19,,26.3,41520.0,9
1416.031,28.06,,29.97,41520.0,9
1416.341,28.06,,29.96,41640.0,9
1416.652,28.01,,31.51,41640.0,9
1416.961,28.15,,27.33,41640.0,9
1417.287,27.86,,36.22,41550.0,9
1417.599,27.86,,36.24,41550.0,9
1417.907,27.86,,36.25,41550.0,9
1418.217,28.01,,31.53,41760.0,9
1418.524,28.1,,28.92,41760.0,9
1418.85,28.12,,28.39,41760.0,9
1419.16,27.89,,35.21,41760.0,9
1419.165,27.61,,43.63,41790.0,9
1419.472,27.82,,37.37,41790.0,9
1419.782,27.86,,36.34,41790.0,9
1420.093,28.05,,30.6,41310.0,9
1420.404,28.27,,23.78,41310.0,9
1420.713,28.22,,25.33,41310.0,9
1421.039,28.39,,20.07,41880.0,9
1421.346,28.22,,25.26,41880.0,9
1421.656,28.29,,23.09,41880.0,9
1421.962,28.33,,22.01,41880.0,9
1422.289,28.0,,31.89,41520.0,9
1422.596,28.2,,25.61,41520.0,9
1422.908,28.26,,24.0,41520.0,9
1423.219,28.21,,25.52,42570.0,9
1423.529,28.36,,20.82,42570.0,9
1423.841,28.12,,28.11,42570.0,9
1424.152,27.72,,40.17,42600.0,9
1424.461,27.68,,41.24,42600.0,9
1424.776,27.4,,49.69,42600.0,9
1425.099,27.39,,50.27,42600.0,9
1425.407,27.7,,40.91,42150.0,9
1425.713,27.58,,44.57,42150.0,9
1426.036,27.89,,35.18,42150.0,9
1426.344,27.94,,33.63,41700.0,9
1426.655,28.0,,32.05,41700.0,9
1426.966,28.15,,27.38,41700.0,9
1427.288,28.15,,27.37,42000.0,9
1427.595,28.05,,30.48,42000.0,9
1427.607,28.05,,30.45,42000.0,9
1427.906,28.03,,30.97,42000.0,9
1428.217,27.93,,34.13,41430.0,9
1428.526,27.96,,33.09,41430.0,9
1428.84,27.91,,34.68,41430.0,9
1429.153,28.06,,30.0,41550.0,9
1429.465,28.01,,31.57,41550.0,9
1429.776,28.03,,31.05,41550.0,9
1430.09,27.84,,36.81,41640.0,9
1430.413,27.84,,36.82,41640.0,9
1430.724,27.54,,45.75,41640.0,9
1431.035,27.56,,45.27,41640.0,9
1431.341,27.72,,40.6,41310.0,9
1431.653,27.98,,32.77,41310.0,9
1431.967,28.05,,30.69,41310.0,9
1432.289,28.08,,29.57,41700.0,9
1432.597,28.17,,26.93,41700.0,9
1432.906,27.87,,35.82,41700.0,9
1433.218,28.17,,26.91,41550.0,9
1433.528,28.24,,24.78,41550.0,9
1433.842,28.33,,22.15,41550.0,9
1434.165,28.33,,22.12,41550.0,9
1434.489,28.31,,22.62,42120.0,9
1434.799,27.98,,32.54,42120.0,9
1435.108,28.27,,23.6,42120.0,9
1435.416,28.29,,23.05,41490.0,9
1435.743,27.91,,34.54,41490.0,9
1435.747,27.93,,34.02,41490.0,9
1436.05,27.63,,42.93,42720.0,9
1436.361,27.39,,50.37,42720.0,9
1436.666,27.51,,46.79,42720.0,9
1436.989,27.49,,47.36,42720.0,9
1437.3,27.82,,37.45,40860.0,9
1437.611,27.82,,37.47,40860.0,9
1437.921,28.0,,32.21,40860.0,9
1438.235,28.29,,23.32,41970.0,9
1438.548,27.96,,33.25,41970.0,9
1438.854,27.94,,33.77,41970.0,9
1439.165,27.94,,33.78,41280.0,9
1439.478,27.93,,34.31,41280.0,9
1439.791,27.96,,33.28,41280.0,9
1440.115,28.19,,26.47,41940.0,9
1440.425,27.86,,36.4,41940.0,9
1440.734,28.03,,31.21,41940.0,9
1441.048,27.99,,32.25,41940.0,9
1441.357,27.99,,32.25,41580.0,9
1441.668,28.01,,31.73,41580.0,9
1441.981,27.93,,34.34,41580.0,9
1442.294,27.63,,43.24,41700.0,9
1442.605,27.47,,48.03,41700.0,9
1442.914,27.7,,41.29,41700.0,9
1443.243,27.68,,41.84,41670.0,9
1443.553,28.03,,31.39,41670.0,9
1443.863,28.03,,31.39,41670.0,9
1444.174,28.26,,24.55,41670.0,9
1444.484,28.19,,26.61,41760.0,9
1444.49,28.24,,25.0,41760.0,9
1444.795,28.24,,24.98,41760.0,9
1445.104,28.33,,22.32,41610.0,9
1445.416,28.4,,20.2,41610.0,9
1445.727,28.19,,26.48,41610.0,9
1446.041,28.1,,29.07,41430.0,9
1446.352,28.12,,28.53,41430.0,9
1446.678,28.13,,28.0,41430.0,9
1446.988,27.96,,33.22,41430.0,9
1447.303,28.19,,26.44,41310.0,9
1447.616,27.87,,35.85,41310.0,9
1447.926,27.82,,37.42,41310.0,9
1448.237,27.56,,45.28,41880.0,9
1448.549,27.63,,43.25,41880.0,9
1448.86,27.65,,42.77,41880.0,9
1449.172,28.01,,31.8,41670.0,9
1449.483,28.0,,32.32,41670.0,9
1449.793,27.93,,34.44,41670.0,9
1450.108,28.01,,31.84,41670.0,9
1450.416,27.87,,36.05,41790.0,9
1450.73,27.94,,33.98,41790.0,9
1451.044,28.15,,27.71,41790.0,9
1451.355,27.68,,41.8,41490.0,9
1451.665,27.79,,38.67,41490.0,9
1451.979,27.79,,38.69,41490.0,9
1452.289,27.86,,36.61,41940.0,9
1452.6,27.91,,35.07,41940.0,9
1452.927,27.93,,34.53,41940.0,9
1452.935,27.94,,34.02,41940.0,9
1453.24,27.56,,45.52,41520.0,9
1453.549,27.6,,44.53,41520.0,9
1453.86,27.53,,46.67,41520.0,9
1454.17,27.61,,44.16,41040.0,9
1454.48,28.14,,28.46,41040.0,9
1454.794,28.1,,29.49,41040.0,9
1455.105,27.96,,33.67,41490.0,9
1455.414,28.21,,26.33,41490.0,9
1455.74,28.03,,31.56,41490.0,9
1456.049,28.12,,28.96,41490.0,9
1456.364,28.29,,23.7,42030.0,9
1456.671,28.27,,24.2,42030.0,9
1456.982,28.31,,23.13,42030.0,9
1457.29,28.24,,25.17,41580.0,9
1457.604,28.27,,24.1,41580.0,9
1457.928,27.98,,32.96,41580.0,9
1458.241,28.2,,26.16,41310.0,9
1458.546,28.05,,30.87,41310.0,9
1458.86,27.96,,33.48,41310.0,9
1459.167,27.99,,32.45,41310.0,9
1459.491,27.72,,40.81,41400.0,9
1459.801,27.61,,43.97,41400.0,9
1460.113,27.63,,43.49,41400.0,9
1460.42,27.66,,42.54,41850.0,9
1460.73,27.68,,42.05,41850.0,9
1461.043,27.91,,35.28,41850.0,9
1461.352,27.96,,33.73,41700.0,9
1461.664,28.2,,26.4,41700.0,9
1461.987,27.96,,33.71,41700.0,9
1461.992,27.7,,41.56,41700.0,9
1462.296,27.93,,34.78,41310.0,9
1462.604,27.68,,42.12,41310.0,9
1462.913,27.93,,34.82,41310.0,9
1463.235,28.2,,26.47,42000.0,9
1463.546,27.93,,34.83,42000.0,9
1463.855,27.91,,35.35,42000.0,9
1464.178,28.01,,32.19,41310.0,9
1464.489,28.03,,31.66,41310.0,9
1464.803,28.08,,30.1,41310.0,9
1465.11,28.05,,31.13,41310.0,9
1465.419,27.7,,41.62,41730.0,9
1465.74,27.68,,42.17,41730.0,9
1466.053,27.88,,36.43,41730.0,9
1466.362,27.94,,34.36,41040.0,9
1466.674,27.98,,33.32,41040.0,9
1466.986,27.94,,34.36,41040.0,9
1467.299,28.14,,28.61,42030.0,9
1467.613,28.86,,6.8,42030.0,9
1467.926,28.79,,8.79,42030.0,9
1468.234,28.75,,9.75,41520.0,9
1468.544,28.46,,18.55,41520.0,9
1468.854,27.37,,51.3,41520.0,9
1469.166,27.77,,39.38,41520.0,9
1469.478,27.86,,36.81,39180.0,9
1469.792,28.19,,26.89,39180.0,9
1470.117,28.19,,26.87,39180.0,9
1470.12,28.24,,25.27,42060.0,9
1470.427,28.26,,24.72,42060.0,9
1470.738,27.99,,32.55,42060.0,9
1471.049,27.93,,34.63,42090.0,9
1471.36,27.68,,41.97,42090.0,9
1471.668,27.7,,41.48,42090.0,9
1471.98,27.63,,43.64,42090.0,9
1472.293,27.7,,41.59,41850.0,9
1472.617,27.72,,41.1,41850.0,9
1472.924,27.94,,34.33,41850.0,9
1473.233,28.0,,32.78,41700.0,9
1473.543,27.84,,37.53,41700.0,9
1473.855,28.06,,30.73,41700.0,9
1474.166,27.86,,37.0,42270.0,9
1474.49,27.92,,34.94,42270.0,9
1474.798,27.91,,35.47,42270.0,9
1475.107,27.89,,36.01,42270.0,9
1475.419,28.1,,29.74,41550.0,9
1475.734,28.05,,31.29,41550.0,9
1476.046,28.12,,29.18,41550.0,9
1476.353,27.91,,35.45,41820.0,9
1476.664,27.84,,37.55,41820.0,9
1476.977,27.87,,36.52,41820.0,9
1477.291,27.66,,42.81,41670.0,9
1477.617,27.66,,42.85,41670.0,9
1477.927,27.75,,40.28,41670.0,9
1478.234,27.75,,40.35,41670.0,9
1478.545,27.72,,41.42,41520.0,9
1478.857,27.93,,35.17,41520.0,9
1479.167,27.74,,40.89,41520.0,9
1479.173,27.7,,41.95,41460.0,9
1479.492,27.98,,33.61,41460.0,9
1479.802,28.0,,33.09,41460.0,9
1480.11,28.05,,31.53,41310.0,9
1480.429,28.03,,32.06,41310.0,9
1480.732,28.03,,32.05,41310.0,9
1481.044,27.75,,40.41,41310.0,9
1481.355,28.28,,24.69,41610.0,9
1481.677,28.26,,25.18,41610.0,9
1481.988,28.33,,23.08,41610.0,9
1482.3,28.08,,30.37,41430.0,9
1482.609,27.65,,43.51,41430.0,9
1482.921,27.44,,49.83,41430.0,9
1483.232,27.68,,42.55,41550.0,9
1483.543,27.73,,41.03,41550.0,9
1483.854,27.75,,40.56,41550.0,9
1484.168,27.7,,42.14,41550.0,9
1484.481,27.47,,48.99,40290.0,9
1484.802,27.73,,41.19,40290.0,9
1485.112,27.73,,41.21,40290.0,9
1485.426,27.94,,34.99,41100.0,9
1485.735,27.86,,37.6,41100.0,9
1486.046,27.91,,36.03,41100.0,9
1486.357,27.87,,37.08,42090.0,9
1486.678,28.1,,30.3,42090.0,9
1486.985,27.86,,37.61,42090.0,9
1487.297,27.87,,37.1,42090.0,9
1487.305,27.96,,34.51,41430.0,9
1487.612,28.1,,30.29,41430.0,9
1487.919,28.12,,29.76,41430.0,9
1488.228,28.1,,30.24,41280.0,9
1488.554,27.89,,36.46,41280.0,9
1488.877,27.54,,46.97,41280.0,9
1489.188,27.82,,38.63,41280.0,9
1489.497,27.53,,47.56,41280.0,9
1489.811,27.82,,38.81,41280.0,9
1490.119,27.82,,38.83,41280.0,9
1490.445,27.63,,44.62,41310.0,9
1490.77,27.87,,37.33,41310.0,9
1491.083,27.87,,37.34,41310.0,9
1491.393,27.86,,37.9,40830.0,9
1491.705,27.99,,33.72,40830.0,9
1492.015,27.79,,40.0,40830.0,9
1492.324,28.06,,31.65,41610.0,9
1492.632,28.15,,29.03,41610.0,9
1492.959,28.1,,30.57,41610.0,9
1493.267,27.96,,34.72,41610.0,9
1493.576,27.96,,34.72,42030.0,9
1493.886,27.73,,41.51,42030.0,9
1494.198,27.98,,34.21,42030.0,9
1494.525,28.1,,30.58,41610.0,9
1494.831,27.8,,39.46,41610.0,9
1495.143,27.86,,37.92,41610.0,9
1495.148,27.68,,43.16,41490.0,9
1495.449,27.59,,45.86,41490.0,9
1495.759,27.58,,46.42,41490.0,9
1496.082,27.82,,39.14,41550.0,9
1496.391,27.87,,37.59,41550.0,9
1496.699,27.94,,35.5,41550.0,9
1497.008,28.15,,29.25,41550.0,9
1497.321,27.93,,36.04,41280.0,9
1497.644,27.89,,37.09,41280.0,9
1497.956,27.89,,37.1,41280.0,9
1498.267,27.82,,39.18,41550.0,9
1498.579,27.75,,41.31,41550.0,9
1498.885,27.94,,35.58,41550.0,9
1499.197,27.67,,43.96,41580.0,9
1499.51,27.73,,41.92,41580.0,9
1499.821,27.79,,40.37,41580.0,9
1500.148,27.86,,38.33,41580.0,9
1500.456,27.87,,37.82,41340.0,9
1500.768,27.87,,37.83,41340.0,9
1501.078,27.63,,45.17,41340.0,9
1501.389,27.53,,48.33,41340.0,9
1501.697,27.3,,55.23,41340.0,9
1502.024,27.56,,47.46,41340.0,9
1502.331,27.53,,48.54,41100.0,9
1502.643,27.77,,41.27,41100.0,9
1502.954,27.89,,37.65,41100.0,9
1503.263,28.17,,29.27,41100.0,9
1503.571,28.19,,28.73,40950.0,9
1503.895,28.22,,27.66,40950.0,9
1503.904,28.07,,32.33,40950.0,9
1504.205,27.94,,36.0,41610.0,9
1504.512,28.05,,32.86,41610.0,9
1504.821,28.05,,32.85,41610.0,9
1505.146,28.03,,33.37,41340.0,9
1505.454,28.07,,32.32,41340.0,9
1505.766,28.08,,31.79,41340.0,9
1506.076,27.67,,44.35,41340.0,9
1506.385,28.05,,32.88,41490.0,9
1506.696,27.86,,38.63,41490.0,9
1507.019,27.94,,36.04,41490.0,9
1507.331,27.86,,38.67,41820.0,9
1507.643,27.59,,46.56,41820.0,9
1507.951,27.84,,39.28,41820.0,9
1508.261,27.87,,38.25,41730.0,9
1508.574,27.66,,44.52,41730.0,9
1508.897,27.99,,34.62,41730.0,9
1509.207,28.03,,33.57,41730.0,9
1509.519,27.93,,36.69,41760.0,9
1509.833,28.22,,27.82,41760.0,9
1510.141,28.06,,32.52,41760.0,9
1510.452,27.89,,37.75,41640.0,9
1510.762,27.94,,36.2,41640.0,9
1511.072,27.91,,37.26,41640.0,9
1511.386,27.8,,40.39,41700.0,9
1511.712,28.15,,29.95,41700.0,9
1512.019,27.77,,41.41,41700.0,9
1512.025,27.82,,39.85,41700.0,9
1512.327,27.75,,41.95,41280.0,9
1512.637,27.44,,51.4,41280.0,9
1512.96,27.56,,47.82,41280.0,9
1513.257,27.72,,43.19,41520.0,9
1513.582,27.96,,35.92,41520.0,9
1513.897,28.03,,33.84,41520.0,9
1514.209,28.33,,24.9,40320.0,9
1514.518,28.29,,25.91,40320.0,9
1514.825,28.0,,34.76,40320.0,9
1515.135,28.19,,29.0,40320.0,9
1515.458,28.08,,32.15,41940.0,9
1515.767,28.27,,26.4,41940.0,9
1516.075,28.01,,34.21,41940.0,9
1516.384,27.99,,34.72,41700.0,9
1516.709,28.03,,33.66,41700.0,9
1517.022,27.77,,41.47,41700.0,9
1517.33,28.07,,32.6,41580.0,9
1517.64,28.07,,32.6,41580.0,9
1517.951,27.91,,37.31,41580.0,9
1518.262,28.01,,34.21,41580.0,9
1518.575,27.73,,42.58,41760.0,9
1518.887,27.56,,47.84,41760.0,9
1519.199,27.51,,49.44,41760.0,9
1519.509,27.7,,43.74,41850.0,9
1519.835,27.72,,43.25,41850.0,9
1520.145,27.96,,35.94,41850.0,9
1520.456,28.0,,34.91,41940.0,9
1520.771,28.26,,27.07,41940.0,9
1520.776,27.87,,38.6,41940.0,9
1521.074,27.87,,38.62,41940.0,9
1521.383,27.93,,37.07,41850.0,9
1521.708,28.03,,33.91,41850.0,9
1522.017,28.01,,34.43,41850.0,9
1522.329,28.0,,34.95,41520.0,9
1522.643,27.98,,35.47,41520.0,9
1522.953,27.96,,36.0,41520.0,9
1523.264,27.96,,36.01,41760.0,9
1523.576,27.89,,38.09,41760.0,9
1523.889,28.1,,31.82,41760.0,9
1524.201,27.86,,39.16,41760.0,9
1524.511,27.84,,39.69,41730.0,9
1524.834,27.61,,46.51,41730.0,9
1525.145,27.42,,52.34,41730.0,9
